"Name","Formula","Mass (avg)","RSD (Mass, ppm)","Saturated","RT (avg)","RT (span)","Height (avg)","Found","Missed","Score (Tgt, max)","%RSD (Tgt)","Ions (min)","Ions (max)",[Mass] Heart_01_20x_pos_081321_090,[Mass] Heart_02_20x_pos_081321_083,[Mass] Heart_03_20x_pos_081321_092,[Mass] Heart_04_20x_pos_081321_086,[Mass] Heart_05_20x_pos_081321_096,[Mass] Heart_06_20x_pos_081321_089,[Mass] Heart_07_20x_pos_081321_101,[Mass] Heart_08_20x_pos_081321_085,[Mass] Heart_09_20x_pos_081321_102,[Mass] Heart_10_20x_pos_081321_097,[Mass] Heart_11_20x_pos_081321_095,[Mass] Heart_12_20x_pos_081321_091,[Mass] PB_20x_pos_081321_084,[RT] Heart_01_20x_pos_081321_090,[RT] Heart_02_20x_pos_081321_083,[RT] Heart_03_20x_pos_081321_092,[RT] Heart_04_20x_pos_081321_086,[RT] Heart_05_20x_pos_081321_096,[RT] Heart_06_20x_pos_081321_089,[RT] Heart_07_20x_pos_081321_101,[RT] Heart_08_20x_pos_081321_085,[RT] Heart_09_20x_pos_081321_102,[RT] Heart_10_20x_pos_081321_097,[RT] Heart_11_20x_pos_081321_095,[RT] Heart_12_20x_pos_081321_091,[RT] PB_20x_pos_081321_084,[Height] Heart_01_20x_pos_081321_090,[Height] Heart_02_20x_pos_081321_083,[Height] Heart_03_20x_pos_081321_092,[Height] Heart_04_20x_pos_081321_086,[Height] Heart_05_20x_pos_081321_096,[Height] Heart_06_20x_pos_081321_089,[Height] Heart_07_20x_pos_081321_101,[Height] Heart_08_20x_pos_081321_085,[Height] Heart_09_20x_pos_081321_102,[Height] Heart_10_20x_pos_081321_097,[Height] Heart_11_20x_pos_081321_095,[Height] Heart_12_20x_pos_081321_091,[Height] PB_20x_pos_081321_084,[Score (MFE)] Heart_01_20x_pos_081321_090,[Score (MFE)] Heart_02_20x_pos_081321_083,[Score (MFE)] Heart_03_20x_pos_081321_092,[Score (MFE)] Heart_04_20x_pos_081321_086,[Score (MFE)] Heart_05_20x_pos_081321_096,[Score (MFE)] Heart_06_20x_pos_081321_089,[Score (MFE)] Heart_07_20x_pos_081321_101,[Score (MFE)] Heart_08_20x_pos_081321_085,[Score (MFE)] Heart_09_20x_pos_081321_102,[Score (MFE)] Heart_10_20x_pos_081321_097,[Score (MFE)] Heart_11_20x_pos_081321_095,[Score (MFE)] Heart_12_20x_pos_081321_091,[Score (MFE)] PB_20x_pos_081321_084,[Score (Tgt)] Heart_01_20x_pos_081321_090,[Score (Tgt)] Heart_02_20x_pos_081321_083,[Score (Tgt)] Heart_03_20x_pos_081321_092,[Score (Tgt)] Heart_04_20x_pos_081321_086,[Score (Tgt)] Heart_05_20x_pos_081321_096,[Score (Tgt)] Heart_06_20x_pos_081321_089,[Score (Tgt)] Heart_07_20x_pos_081321_101,[Score (Tgt)] Heart_08_20x_pos_081321_085,[Score (Tgt)] Heart_09_20x_pos_081321_102,[Score (Tgt)] Heart_10_20x_pos_081321_097,[Score (Tgt)] Heart_11_20x_pos_081321_095,[Score (Tgt)] Heart_12_20x_pos_081321_091,[Score (Tgt)] PB_20x_pos_081321_084,[Ions] Heart_01_20x_pos_081321_090,[Ions] Heart_02_20x_pos_081321_083,[Ions] Heart_03_20x_pos_081321_092,[Ions] Heart_04_20x_pos_081321_086,[Ions] Heart_05_20x_pos_081321_096,[Ions] Heart_06_20x_pos_081321_089,[Ions] Heart_07_20x_pos_081321_101,[Ions] Heart_08_20x_pos_081321_085,[Ions] Heart_09_20x_pos_081321_102,[Ions] Heart_10_20x_pos_081321_097,[Ions] Heart_11_20x_pos_081321_095,[Ions] Heart_12_20x_pos_081321_091,[Ions] PB_20x_pos_081321_084,
ACar 22:2,C29 H53 N O4,479.3977,0.55,0,3.76,0.009,95605,12,1,99.6,2.9,7,12,479.3976,479.3978,479.3976,479.3975,479.3978,479.3978,479.3970,479.3976,479.3979,479.3977,479.3981,479.3977,,3.759,3.760,3.758,3.767,3.758,3.760,3.759,3.761,3.758,3.758,3.759,3.759,,73032,97736,117607,191701,85846,47329,64488,67115,101014,66516,105347,129533,,,,,,,,,,,,,,,95.99,94.55,93.29,97.76,99.26,97.81,90.42,99.59,98.81,96.20,93.57,95.88,,9,10,7,11,7,8,12,8,11,9,9,9,,
LPC 0:0/22:6,C30 H50 N O7 P,567.3327,0.37,0,1.55,0.011,98747,12,1,99.8,0.5,6,10,567.3329,567.3324,567.3327,567.3327,567.3328,567.3328,567.3326,567.3330,567.3325,567.3331,567.3327,567.3326,,1.549,1.551,1.555,1.545,1.555,1.552,1.556,1.552,1.552,1.551,1.552,1.556,,38498,93570,153187,172973,115967,80533,52738,81202,111531,101073,91849,91851,,,,,,,,,,,,,,,98.88,98.28,99.76,98.78,98.77,98.86,99.69,99.27,99.50,99.37,99.54,98.41,,6,9,7,10,10,8,7,9,10,9,7,8,,
TG 52:5,C55 H96 O6,852.7208,0.50,0,12.94,0.059,230478,12,1,99.7,6.0,10,17,852.7213,852.7209,852.7217,852.7204,852.7205,852.7212,852.7205,852.7207,,852.7210,852.7205,852.7203,852.7210,12.937,12.947,12.936,12.942,12.936,12.940,12.946,12.937,,12.935,12.954,12.953,12.994,182818,214402,641706,419248,238546,530036,51248,159200,,154104,72665,94780,6993,,,,,,,,,,,,,,99.21,99.62,99.06,99.63,99.69,99.50,99.06,99.61,,99.47,98.77,99.18,79.05,15,17,14,15,17,15,14,14,,15,13,14,10,
TG 18:2_18:2_18:3,C57 H96 O6,876.7208,1.32,0,12.51,0.025,284339,13,0,99.3,8.9,8,15,876.7203,876.7208,876.7207,876.7206,876.7205,876.7213,876.7200,876.7204,876.7199,876.7207,876.7210,876.7202,876.7245,12.518,12.516,12.512,12.512,12.511,12.515,12.494,12.512,12.504,12.510,12.507,12.506,12.493,253120,344665,672082,590118,340005,403314,103500,256997,179000,236130,139612,169362,8514,,,,,,,,,,,,,,99.27,98.42,99.27,99.20,97.93,99.23,83.20,98.76,90.21,98.45,92.92,95.73,71.33,8,12,15,14,15,14,12,13,13,12,13,12,12,
TG 54:5,C57 H100 O6,880.7526,0.33,0,13.81,0.012,188176,12,1,99.4,4.0,16,20,880.7529,880.7528,880.7530,880.7526,880.7523,880.7529,880.7523,880.7524,880.7524,880.7525,880.7524,880.7521,,13.809,13.807,13.809,13.814,13.814,13.818,13.808,13.808,13.814,13.808,13.815,13.819,,205961,201899,417681,405240,177998,306774,37943,154933,75241,146092,77904,50449,,,,,,,,,,,,,,,94.44,89.18,99.36,89.93,98.82,90.83,96.50,99.35,96.57,99.16,95.50,99.43,,16,20,20,16,19,17,17,18,17,18,16,16,,
LPC 0:0/18:2,C26 H50 N O7 P,519.3329,1.03,0,1.69,0.057,78854,13,0,99.7,11.9,5,11,519.3325,519.3326,519.3329,519.3326,519.3331,519.3327,519.3327,519.3325,519.3327,519.3330,519.3326,519.3328,519.3345,1.694,1.685,1.688,1.685,1.689,1.692,1.689,1.686,1.691,1.690,1.691,1.690,1.638,27181,63627,108543,148138,85968,82458,48365,71689,116220,98363,81514,90153,2892,,,,,,,,,,,,,,97.28,98.69,98.57,99.73,98.94,98.04,91.39,99.53,99.20,99.38,99.08,99.03,58.29,8,8,11,10,7,8,6,8,8,8,8,9,5,
TG 16:0_18:1_20:4,C57 H100 O6,880.7525,0.44,0,13.81,0.012,191303,12,1,99.5,3.9,14,20,880.7529,880.7528,880.7530,880.7526,880.7522,880.7529,880.7519,880.7522,880.7527,880.7525,880.7524,880.7519,,13.809,13.807,13.809,13.814,13.814,13.818,13.808,13.808,13.814,13.808,13.815,13.819,,205961,202197,417681,412720,189061,308022,40004,134444,77019,146607,77983,83941,,,,,,,,,,,,,,,94.61,89.42,99.55,89.98,98.82,90.78,93.86,95.89,94.49,99.38,95.52,99.11,,16,20,20,16,18,17,14,17,16,18,16,17,,
ACar 20:0,C27 H53 N O4,455.3977,0.25,0,4.22,0.016,77150,12,1,99.7,1.4,5,9,455.3976,455.3978,455.3976,455.3976,455.3977,455.3976,455.3979,455.3975,455.3976,455.3979,455.3977,455.3977,,4.216,4.217,4.215,4.227,4.215,4.216,4.211,4.213,4.215,4.214,4.216,4.216,,57897,63095,96196,136102,71160,40522,54873,55145,103465,59808,82088,105449,,,,,,,,,,,,,,,98.32,98.89,97.42,94.57,98.47,98.67,98.96,99.67,99.28,99.31,99.18,99.11,,7,6,7,7,9,8,7,5,7,6,7,7,,
PC 20:4_22:6,C50 H80 N O8 P,853.5624,0.32,0,6.18,0.007,101881,12,1,99.9,1.2,8,17,853.5623,853.5627,853.5626,853.5623,853.5623,853.5628,853.5620,853.5623,853.5622,853.5623,853.5629,853.5627,,6.183,6.185,6.182,6.183,6.179,6.182,6.180,6.179,6.180,6.186,6.182,6.181,,43759,57254,136906,139123,111550,85541,76356,108721,160260,110342,108845,83916,,,,,,,,,,,,,,,98.32,99.33,97.83,99.66,99.77,99.31,99.14,99.71,99.88,99.42,95.76,99.22,,8,15,15,14,15,12,12,14,15,12,17,14,,
PC 20:3_22:6,C50 H82 N O8 P,855.5779,0.25,0,6.60,0.006,101123,12,1,99.8,0.3,9,17,855.5781,855.5778,855.5781,855.5778,855.5780,855.5782,855.5778,855.5780,855.5780,855.5781,855.5777,855.5775,,6.595,6.597,6.600,6.599,6.597,6.600,6.599,6.597,6.597,6.598,6.594,6.599,,34267,62815,142114,158789,124197,71385,54808,120569,132149,118246,92861,101282,,,,,,,,,,,,,,,99.10,99.76,99.38,99.77,99.69,99.76,99.05,99.46,99.37,99.22,99.47,99.71,,9,13,13,17,15,13,10,13,16,15,15,12,,
TG 16:0_22:6_22:6,C63 H98 O6,950.7361,1.08,0,12.64,0.094,141961,9,4,80.3,9.5,9,14,950.7342,950.7369,950.7368,950.7361,950.7360,,950.7347,,950.7372,950.7365,950.7359,,,12.557,12.556,12.646,12.646,12.645,,12.628,,12.650,12.639,12.636,,,172614,181340,64257,372048,360822,,16255,,30674,44480,35159,,,,,,,,,,,,,,,,71.68,56.19,73.71,73.75,73.72,,79.48,,73.31,74.73,80.27,,,14,12,11,12,13,,13,,9,13,13,,,
PC 15:0_16:0,C39 H78 N O8 P,719.5470,2.06,0,7.81,0.064,106750,13,0,99.9,12.3,8,17,719.5469,719.5474,719.5472,719.5477,719.5476,719.5475,719.5473,719.5471,719.5479,719.5476,719.5479,719.5473,719.5422,7.820,7.813,7.815,7.804,7.808,7.809,7.820,7.812,7.811,7.812,7.809,7.808,7.868,28384,98575,148051,142613,146005,162285,55123,87394,178851,102791,127056,108517,2113,,,,,,,,,,,,,,99.28,99.46,99.89,99.38,99.18,99.54,97.49,99.86,99.30,99.48,99.33,99.65,56.69,13,13,16,16,16,17,12,14,15,14,12,16,8,
TG 14:0_18:2_18:2,C53 H94 O6,826.7053,0.39,0,12.93,0.015,153068,12,1,98.9,1.1,11,17,826.7057,826.7052,826.7055,826.7048,826.7052,826.7056,826.7054,826.7049,826.7051,826.7057,826.7054,826.7048,,12.931,12.930,12.931,12.931,12.930,12.935,12.941,12.925,12.935,12.930,12.932,12.936,,80020,113518,377866,232919,195601,398226,45688,94005,47788,89299,65991,95905,,,,,,,,,,,,,,,97.22,96.84,98.68,98.62,98.26,98.88,98.49,97.53,95.82,97.71,98.01,95.76,,11,14,15,12,16,17,12,13,13,16,13,13,,
TG 54:7,C57 H96 O6,876.7208,1.32,0,12.51,0.025,283336,13,0,99.3,8.8,8,15,876.7203,876.7208,876.7207,876.7206,876.7205,876.7213,876.7200,876.7204,876.7199,876.7207,876.7210,876.7202,876.7245,12.518,12.516,12.512,12.512,12.511,12.515,12.494,12.512,12.504,12.510,12.507,12.506,12.493,253120,344665,659174,590118,339873,403314,103500,256997,179000,236130,139612,169362,8514,,,,,,,,,,,,,,99.30,98.46,99.32,99.26,97.99,99.28,83.34,98.82,90.30,98.52,93.00,95.82,71.47,8,12,15,14,15,14,12,13,13,12,13,12,12,
SM d36:2,C41 H81 N2 O6 P,728.5809,0.95,0,7.42,0.032,118651,13,0,99.0,14.1,6,13,728.5811,728.5809,728.5815,728.5815,728.5812,728.5812,728.5804,728.5814,728.5807,728.5811,728.5809,728.5810,728.5788,7.419,7.422,7.425,7.415,7.423,7.419,7.413,7.416,7.427,7.416,7.414,7.418,7.395,55006,101694,194687,147909,121272,232195,82601,106294,148496,132821,97378,119172,2940,,,,,,,,,,,,,,98.97,97.28,98.41,97.58,97.66,98.67,96.56,96.58,98.79,90.67,93.26,97.93,50.11,11,11,13,11,12,13,12,12,10,11,11,12,6,
PC 19:0_18:2,C45 H86 N O8 P,799.6092,0.39,0,8.92,0.047,102648,13,0,99.7,4.4,6,16,799.6089,799.6091,799.6090,799.6094,799.6094,799.6093,799.6095,799.6091,799.6092,799.6093,799.6095,799.6097,799.6084,8.890,8.917,8.930,8.923,8.929,8.930,8.913,8.911,8.937,8.926,8.919,8.917,8.909,48947,71937,99557,165978,128711,107751,73197,75113,169888,128419,119658,111260,34019,,,,,,,,,,,,,,94.62,95.33,96.64,99.58,99.27,99.40,97.84,98.69,99.45,99.73,95.64,98.85,83.96,12,14,16,15,14,14,15,13,14,15,14,12,6,
ACar 4:0,C11 H21 N O4,231.1472,0.68,0,0.52,0.054,83091,13,0,98.0,8.9,6,11,231.1472,231.1470,231.1472,231.1473,231.1473,231.1472,231.1474,231.1471,231.1472,231.1472,231.1470,231.1471,231.1476,0.520,0.524,0.526,0.533,0.518,0.524,0.525,0.518,0.525,0.519,0.519,0.523,0.572,60211,71374,101129,116348,86195,59165,64556,103794,110171,99448,97169,100569,10062,,,,,,,,,,,,,,95.05,95.76,96.68,97.99,95.62,96.67,96.18,95.77,96.76,95.95,95.55,96.63,66.21,8,9,10,11,9,8,7,9,8,11,9,10,6,
TG 50:2,C53 H98 O6,830.7369,0.35,0,13.99,0.072,1055282,11,2,97.2,6.2,14,18,830.7372,830.7370,,830.7373,830.7370,830.7373,830.7366,830.7366,830.7367,830.7367,830.7368,830.7365,,14.017,14.014,,14.020,14.008,14.013,13.959,13.992,13.948,13.982,13.972,13.981,,1085040,739799,,1787932,1274613,3272638,560077,648301,520320,635403,479131,604852,,,,,,,,,,,,,,,83.20,83.74,,82.26,85.25,84.14,96.01,89.27,97.20,91.90,93.97,91.95,,16,16,,17,17,18,15,15,16,17,15,14,,
PC 16:0_19:1,C43 H84 N O8 P,773.5930,2.36,0,8.76,0.136,79705,11,2,92.0,13.1,2,17,773.5897,,773.5941,773.5946,773.5937,773.5937,773.5942,773.5894,773.5939,,773.5940,773.5937,773.5920,8.634,,8.768,8.756,8.767,8.768,8.762,8.632,8.764,,8.763,8.761,8.720,34482,,180199,23668,26597,137294,16504,107594,135713,,105407,106398,2906,,,,,,,,,,,,,,88.12,,89.56,92.03,89.68,89.79,89.73,88.71,90.62,,90.97,91.36,52.59,13,,15,17,16,14,16,16,17,,16,17,2,
TG 58:4,C61 H110 O6,938.8300,0.54,0,14.46,0.008,360939,13,0,99.2,7.8,12,21,938.8296,938.8304,938.8296,938.8300,938.8304,938.8299,938.8304,938.8300,938.8296,938.8295,938.8294,938.8296,938.8311,14.459,14.461,14.458,14.460,14.458,14.460,14.458,14.461,14.458,14.458,14.458,14.462,14.466,414612,314167,721348,800721,480630,379243,146417,401969,253665,432137,205553,124836,16910,,,,,,,,,,,,,,97.80,99.24,95.16,98.56,98.70,95.66,85.74,97.35,96.11,99.25,94.65,90.66,73.34,17,18,16,16,21,16,16,16,13,14,15,17,12,
PC 39:6,C47 H82 N O8 P,819.5783,0.69,0,7.40,0.024,348207,13,0,99.5,12.9,3,20,819.5783,819.5781,819.5783,819.5784,819.5781,819.5780,819.5784,819.5781,819.5776,819.5782,819.5782,819.5779,819.5800,7.380,7.394,7.402,7.398,7.401,7.397,7.385,7.394,7.405,7.400,7.397,7.396,7.389,155681,343243,393066,418833,403701,401597,318486,445909,493837,383395,376595,389067,3293,,,,,,,,,,,,,,95.34,99.03,99.31,99.11,99.50,99.19,97.74,99.26,98.72,99.10,99.11,99.31,54.50,16,16,18,20,18,19,17,18,16,19,16,17,3,
PC 34:3,C42 H78 N O8 P,755.5465,0.99,0,6.88,0.026,70861,13,0,99.6,6.4,3,16,755.5466,755.5462,755.5466,755.5476,755.5469,755.5462,755.5461,755.5466,755.5468,755.5466,755.5469,755.5468,755.5444,6.873,6.882,6.873,6.882,6.882,6.879,6.878,6.876,6.876,6.887,6.879,6.878,6.899,25291,60067,115018,28837,51882,107772,42571,86338,132617,109153,98829,60432,2395,,,,,,,,,,,,,,97.91,99.30,99.44,98.03,99.35,99.63,97.70,99.20,99.56,98.88,99.20,99.27,76.55,10,15,10,16,15,13,13,14,14,14,13,13,3,
ACar 12:0,C19 H37 N O4,343.2724,0.51,0,0.98,0.102,40891,13,0,99.9,5.6,6,9,343.2725,343.2725,343.2722,343.2726,343.2726,343.2722,343.2724,343.2725,343.2728,343.2724,343.2725,343.2723,343.2721,0.979,0.976,0.982,0.967,0.986,0.982,0.982,0.977,0.977,0.982,0.977,0.981,0.884,40914,26523,43075,57999,30737,33164,39864,43517,61136,39233,48474,60008,6945,,,,,,,,,,,,,,99.59,99.27,99.72,99.12,98.03,99.86,97.62,99.13,98.44,98.91,98.32,98.25,79.43,6,7,6,8,8,8,6,9,9,7,7,9,6,
TG 18:2_20:3_22:6,C63 H100 O6,952.7509,0.50,0,12.66,0.011,103867,11,2,97.9,4.9,11,18,952.7511,952.7512,952.7511,952.7512,952.7509,952.7507,,952.7513,952.7506,952.7514,952.7500,952.7501,,12.652,12.651,12.657,12.646,12.657,12.655,,12.657,12.650,12.655,12.653,12.657,,84282,78535,336129,252881,154321,98225,,26566,34124,54277,9433,13774,,,,,,,,,,,,,,,96.07,96.65,97.62,97.46,97.68,96.12,,97.85,87.28,97.95,84.55,92.47,,11,14,17,13,18,14,,14,11,15,14,13,,
TG 52:5,C55 H96 O6,852.7208,0.31,0,13.07,0.009,216967,13,0,99.8,2.5,12,17,852.7211,852.7210,852.7210,852.7211,852.7210,852.7209,852.7206,852.7204,852.7207,852.7208,852.7205,852.7206,852.7204,13.066,13.069,13.071,13.065,13.064,13.063,13.064,13.071,13.064,13.069,13.072,13.070,13.072,133932,199279,705874,340870,244495,493563,57937,187415,46423,188976,101238,116429,4152,,,,,,,,,,,,,,99.47,99.64,99.76,99.68,99.53,99.53,98.95,99.69,99.19,99.09,99.36,99.11,90.45,12,16,17,16,16,16,12,14,15,15,16,14,13,
PE 18:2_20:4,C43 H74 N O8 P,763.5162,1.17,0,6.85,0.077,646557,13,0,98.3,7.8,8,17,763.5148,763.5164,763.5171,763.5155,763.5155,763.5160,763.5183,763.5157,763.5164,763.5164,763.5153,763.5166,763.5164,6.851,6.854,6.856,6.853,6.854,6.856,6.855,6.853,6.853,6.854,6.851,6.850,6.927,189147,638780,745111,1041235,870182,659580,341917,573070,972148,865422,775123,727508,6019,,,,,,,,,,,,,,94.18,96.73,98.33,96.65,97.86,98.02,95.53,95.98,95.87,96.67,96.86,95.70,70.37,15,14,14,14,14,14,15,14,16,15,17,14,8,
TG 16:0_18:1_19:1,C56 H104 O6,872.7833,0.45,0,14.48,0.184,867775,13,0,76.9,8.8,10,14,872.7829,872.7832,872.7834,872.7830,872.7835,872.7836,872.7837,872.7833,872.7842,872.7835,872.7831,872.7834,872.7826,14.481,14.489,14.486,14.483,14.486,14.306,14.486,14.305,14.307,14.305,14.307,14.306,14.477,247883,229198,622002,459182,477587,4373236,167076,1208437,625905,1116917,748972,940719,63965,,,,,,,,,,,,,,61.90,66.70,60.94,61.50,75.55,76.91,75.69,71.57,70.74,73.91,70.81,76.22,62.66,14,12,12,10,12,13,13,13,13,14,12,14,10,
TG 18:1_18:2_19:0,C58 H106 O6,898.7988,0.74,0,14.47,0.007,532339,13,0,83.5,9.5,11,15,898.7992,898.7993,898.7992,898.7985,898.7991,898.7992,898.7994,898.7992,898.7987,898.7992,898.7971,898.7980,898.7990,14.476,14.478,14.475,14.477,14.474,14.477,14.475,14.478,14.475,14.474,14.475,14.473,14.471,445840,496494,972320,919803,808039,1580570,192357,324462,234522,367109,244648,282018,52235,,,,,,,,,,,,,,69.35,74.32,83.55,80.64,68.63,82.78,76.09,70.34,78.53,74.44,62.01,72.38,61.96,12,11,14,11,12,11,12,14,13,15,12,13,11,
ACar 16:1,C23 H43 N O4,397.3196,2.39,0,1.68,0.114,38055,13,0,99.7,12.2,4,9,397.3195,397.3194,397.3195,397.3192,397.3196,397.3193,397.3194,397.3192,397.3194,397.3196,397.3190,397.3192,397.3227,1.677,1.735,1.682,1.668,1.683,1.686,1.684,1.681,1.674,1.679,1.686,1.679,1.621,28488,50087,40821,47058,25454,41993,32012,37926,57694,36583,51660,42298,2653,,,,,,,,,,,,,,98.40,93.23,99.40,98.39,99.54,99.42,98.54,99.73,99.31,98.61,97.69,98.50,57.05,8,8,8,5,7,9,8,9,7,7,7,7,4,
TG 50:4,C53 H94 O6,826.7053,0.39,0,12.93,0.015,153225,12,1,99.6,1.1,11,17,826.7057,826.7052,826.7055,826.7048,826.7052,826.7056,826.7054,826.7049,826.7051,826.7057,826.7054,826.7048,,12.931,12.930,12.931,12.931,12.930,12.935,12.941,12.925,12.935,12.930,12.932,12.936,,80020,113445,379817,232919,195601,398226,45688,94005,47788,89299,65991,95905,,,,,,,,,,,,,,,98.11,97.83,99.60,99.52,99.22,99.54,98.69,98.83,96.43,98.73,98.85,96.30,,11,14,15,12,16,17,12,13,13,16,13,13,,
LPC 18:2/0:0,C26 H50 N O7 P,519.3331,3.47,0,1.85,0.059,64849,13,0,99.7,14.2,3,9,519.3325,519.3327,519.3324,519.3328,519.3325,519.3326,519.3325,519.3330,519.3322,519.3332,519.3326,519.3325,519.3391,1.851,1.858,1.849,1.847,1.850,1.853,1.857,1.854,1.853,1.852,1.853,1.847,1.800,31435,45068,87751,133546,77782,100181,38543,49317,74465,76902,60164,64838,3050,,,,,,,,,,,,,,99.40,99.02,99.54,99.66,99.07,99.13,98.82,99.34,97.14,97.96,99.29,98.84,50.41,7,7,8,8,7,9,7,9,7,9,8,8,3,
ACar 22:1,C29 H55 N O4,481.4124,3.67,0,4.23,0.024,59170,13,0,99.6,8.9,5,11,481.4122,481.4134,481.4126,481.4127,481.4124,481.4124,481.4128,481.4126,481.4130,481.4133,481.4133,481.4134,481.4066,4.233,4.234,4.226,4.243,4.226,4.228,4.227,4.229,4.231,4.231,4.232,4.232,4.220,45080,60523,76978,116204,51364,33214,49178,48334,72927,46419,71032,92411,5559,,,,,,,,,,,,,,99.17,98.37,99.14,99.56,92.28,91.25,98.77,99.18,97.89,93.94,97.56,99.22,68.49,8,8,11,10,8,7,8,11,9,8,9,10,5,
TG 16:0_18:0_20:4,C57 H102 O6,882.7652,2.80,0,14.30,0.115,407463,13,0,94.6,8.4,11,20,882.7625,882.7623,882.7674,882.7642,882.7621,882.7629,882.7673,882.7674,882.7651,882.7630,882.7672,882.7687,882.7677,14.291,14.299,14.285,14.293,14.301,14.287,14.301,14.299,14.301,14.295,14.301,14.188,14.304,507878,475728,569233,637732,526906,814760,287549,418569,293244,371381,336982,39347,17719,,,,,,,,,,,,,,94.55,78.32,80.67,83.75,78.58,87.99,87.98,71.63,83.40,72.57,85.52,84.20,72.55,17,16,12,16,15,18,14,11,20,14,14,17,14,
TG 56:5,C59 H104 O6,908.7830,0.44,0,13.99,0.065,439821,13,0,95.1,6.5,7,21,908.7830,908.7828,908.7834,908.7836,908.7832,908.7828,908.7835,908.7826,908.7826,908.7825,908.7826,908.7830,908.7835,13.989,13.991,13.994,13.998,13.993,13.991,13.998,13.992,13.988,13.993,13.994,13.998,14.052,383010,796683,669800,893613,781653,572049,131760,424956,285522,454069,155301,165787,3472,,,,,,,,,,,,,,93.01,93.59,94.13,95.06,94.27,93.70,95.05,93.98,92.69,94.26,94.13,94.84,72.43,19,21,18,20,18,19,15,20,18,18,20,17,7,
PE 18:2_22:5,C45 H76 N O8 P,789.5336,0.93,0,6.90,0.022,138335,9,4,98.6,0.6,15,21,,,789.5330,789.5335,789.5341,789.5352,789.5331,789.5339,789.5334,789.5328,789.5331,,,,,6.895,6.893,6.899,6.895,6.900,6.915,6.898,6.898,6.901,,,,,177801,183606,177114,113244,65090,134303,206671,61052,126141,,,,,,,,,,,,,,,,,,97.64,98.00,98.61,98.15,97.80,96.61,97.53,97.45,97.51,,,,,17,19,21,15,18,20,19,20,20,,,
PC 18:2_22:4,C48 H84 N O8 P,833.5928,2.27,0,7.66,0.046,95978,12,1,99.4,13.9,3,16,833.5933,833.5913,833.5921,833.5907,833.5914,833.5936,833.5916,,833.5936,833.5930,833.5940,833.5911,833.5976,7.670,7.662,7.659,7.648,7.663,7.659,7.675,,7.650,7.661,7.659,7.663,7.629,13365,73233,154180,145180,110625,99415,43520,,139176,150804,116635,103238,2377,,,,,,,,,,,,,,98.17,98.11,99.13,98.52,98.49,98.02,98.13,,99.31,99.05,99.42,98.21,53.07,13,13,15,16,14,14,16,,16,14,15,13,3,
TG 18:0_18:2_20:4,C59 H102 O6,906.7644,3.05,0,13.96,0.040,378578,13,0,86.6,12.5,12,18,906.7686,906.7627,906.7651,906.7647,906.7625,906.7679,906.7602,906.7629,906.7628,906.7625,906.7617,906.7676,906.7678,13.949,13.958,13.938,13.937,13.959,13.941,13.970,13.959,13.976,13.976,13.977,13.965,13.963,509817,568494,596325,605825,513443,449870,137766,408812,254269,384408,221595,264696,6204,,,,,,,,,,,,,,86.65,66.27,77.06,70.52,66.16,86.34,62.88,66.09,84.87,62.35,71.43,77.78,64.28,12,15,15,13,13,12,14,15,17,18,16,14,13,
TG 60:11,C63 H100 O6,952.7512,2.43,0,12.84,0.091,140157,13,0,92.4,9.1,9,17,952.7518,952.7458,952.7528,952.7476,952.7521,952.7523,952.7527,952.7522,952.7524,952.7519,952.7533,952.7521,952.7486,12.859,12.768,12.847,12.780,12.779,12.856,12.851,12.769,12.851,12.857,12.781,12.841,12.816,152465,142772,431581,324627,196407,197226,25953,124275,53206,89620,39301,40874,3736,,,,,,,,,,,,,,82.74,75.29,73.00,80.12,66.48,80.65,82.81,70.27,92.42,73.59,76.29,88.04,76.85,15,13,13,17,12,14,17,10,14,15,11,13,9,
TG 18:1_20:1_22:1,C63 H116 O6,968.8769,0.33,0,14.66,0.010,139677,12,1,99.3,4.7,13,18,968.8766,968.8766,968.8772,968.8769,968.8771,968.8768,968.8774,968.8763,968.8768,968.8768,968.8773,968.8771,,14.660,14.657,14.654,14.655,14.654,14.661,14.660,14.657,14.654,14.654,14.654,14.664,,105427,125908,201203,257452,158708,102149,52628,145233,142708,170653,131063,83002,,,,,,,,,,,,,,,97.48,94.81,99.29,98.53,98.16,86.45,90.02,96.66,89.91,88.64,91.28,94.87,,15,14,17,17,17,14,15,14,13,18,15,15,,
TG 58:3,C61 H112 O6,940.8458,0.37,0,14.57,0.007,301756,12,1,99.6,6.3,14,19,940.8456,940.8457,940.8454,940.8463,940.8455,940.8454,940.8462,940.8459,940.8458,940.8455,940.8455,940.8464,,14.571,14.573,14.570,14.572,14.570,14.572,14.576,14.573,14.570,14.575,14.570,14.569,,237044,225429,659095,559927,347246,275946,136129,267234,201092,338928,230408,142602,,,,,,,,,,,,,,,99.32,98.71,98.72,99.57,99.17,96.34,78.94,96.80,96.87,99.09,97.65,89.05,,18,19,17,19,16,17,14,14,14,16,16,16,,
